### 🚨 遊技機取扱主任者試験 総合模擬問題集

#### I. 制度、試験及び資格認定に関する事項（問題 1 〜 30）

1.  **問題文:** **新規試験の出題数は50問、正誤択一式で、正解率が80パーセント以上の者を合格者とする。**
    *   **根拠:** 風営法施行規則第36条第2号イ。
162. **問題文:** **賞品の価格の最高限度は、9,600円に消費税等相当額を加えた金額を超えないこととされている。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第36条第3項。
163. **問題文:** **風俗営業者は、遊技の用に供する遊技球等を客に営業所外に持ち出させてはならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第23条第1項第3号。
164. **問題文:** **風俗営業者は、営業所の構造又は設備につき、法人の名称や代表者の氏名の変更があったときは、変更があった日から20日以内に届出書を提出しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 法人の名称、代表者の氏名等の変更は、変更があった日から**20日以内**に届け出なければならない（風営法施行規則第20条第2項）。
165. **問題文:** **風俗営業者が遊技機の変更承認申請を行った際、公安委員会は、申請に係る営業所の構造及び設備が技術上の基準等に適合していると認めるときは、承認をしなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第9条第2項。
166. **問題文:** **風俗営業者は、客室の床面積を規則に定める数値以上に維持しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第12条および風営法施行規則第7条（第1号、第2号）。
167. **問題文:** **風俗営業の許可申請書には、管理者として選任した者の氏名及び住所を記載する必要がある。**
    *   **正答:** 〇
    *   **根拠:** 許可申請書（別記様式第1号）に記載事項あり [風営法施行規則]。
168. **問題文:** **遊技機の認定を取り消す事由として、偽りその他不正の手段により当該認定を受けたことが判明したことが挙げられる。**
    *   **正答:** 〇
    *   **根拠:** 風営法第20条第7項。
169. **問題文:** **風俗営業者が営業所内の照度を、国家公安委員会規則で定める数値以下として営業することは、法令により禁止されている。**
    *   **正答:** 〇
    *   **根拠:** 風営法第14条。
170. **問題文:** **苦情の処理に関する帳簿は、苦情を申し出た者の氏名及び連絡先、原因究明の結果、改善措置などを記載しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第28条第1項（氏名及び連絡先、苦情の内容、原因究明の結果、苦情に対する弁明の内容、改善措置、苦情処理を担当した者）。
171. **問題文:** **営業所の管理者の選任義務を怠った者は、50万円以下の罰金に処される。**
    *   **正答:** 〇
    *   **根拠:** 風営法第55条第5号。
172. **問題文:** **営業所の構造及び設備の維持（風営法第12条）は、風俗営業者の義務であり、風営法施行規則第7条に規定する技術上の基準に適合するように維持しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第12条、風営法施行規則第7条。
173. **問題文:** **営業許可証の交付を受けた者が亡失したときは、その旨を公安委員会に届け出て再交付を受けることができる。**
    *   **正答:** 〇
    *   **根拠:** 風営法第5条第4項。
174. **問題文:** **申請書に虚偽の記載がある遊技機の認定申請書を提出した者は、30万円以下の罰金に処される。**
    *   **正答:** ✕
    *   **根拠:** 50万円以下の罰金に処される（風営法第55条第3号）。
175. **問題文:** **営業許可申請書に記載された事項（営業所の名称を除く）に変更があったとき、許可証の書換えを受けなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第9条第4項。
176. **問題文:** **風営法第2条第1項第4号の営業を営む者は、遊技の結果に応じて、現金又は有価証券を賞品として提供してはならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第23条第1項第1号。
177. **問題文:** **客に提供した賞品を買い取ること、または遊技球等を客のために保管したことを表示する書面を発行することは、ぱちんこ屋営業者に禁止されている。**
    *   **正答:** 〇
    *   **根拠:** 風営法第23条第1項第2号、第4号。
178. **問題文:** **営業所の管理者は、客がする遊技が過度にわたることがないよう、客に対する情報の提供その他必要な措置を講ずることについて管理しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第38条第11号。
179. **問題文:** **風俗営業者は、18歳未満の者を客として営業所に立ち入らせてはならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第18条。
180. **問題文:** **風俗営業者が許可を取り消された場合、当該取消しの日から5年間は、再度の許可を受けられない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第4条第1項第6号。

#### VII. 最終・細分化問題（問題 181 〜 230）

181. **問題文:** **ぱちんこ遊技機が1時間にわたり連続発射された場合、獲得数が発射数の1/4を下回る性能を有するものは、基準に該当する。**
    *   **正答:** 〇
    *   **根拠:** 1/3を下回ることが規制対象（風営法施行規則第8条第3号）。1/4は1/3を下回るため。
182. **問題文:** **ぱちんこ遊技機が10時間にわたり連続発射された場合、獲得数が発射数の4/5を超えることがある性能を有するものは、著しく射幸心をそそるおそれがある。**
    *   **正答:** 〇
    *   **根拠:** 3/4を超える性能が規制対象（風営法施行規則第8条第5号）。4/5は3/4を超えるため。
183. **問題文:** **回胴式遊技機が1,600回遊技を連続して行った場合、獲得数が使用数の2/5を下回る性能を有するものは、基準に該当する。**
    *   **正答:** 〇
    *   **根拠:** 2/5を下回ることが規制対象である（風営法施行規則第8条第4号）。
184. **問題文:** **回胴式遊技機が6,000回遊技を連続して行った場合、獲得数が使用数の1/3を下回る性能を有するものは、基準に該当する。**
    *   **正答:** 〇
    *   **根拠:** 1/2を下回ることが規制対象である（風営法施行規則第8条第5号）。1/3は1/2を下回るため。
185. **問題文:** **回胴式遊技機において、一回の入賞により獲得できる遊技メダル等が、遊技球で90個を超える性能を有するものは、規制基準に該当する。**
    *   **正答:** 〇
    *   **根拠:** 75個を超える性能を有しないこと（風営法施行規則第8条第2号）。90個は75個を超えるため。
186. **問題文:** **ぱちんこ遊技機は、役物連続作動装置の作動による獲得球の割合が10時間で70%を超えることがある性能を有する遊技機は、基準に該当する。**
    *   **正答:** 〇
    *   **根拠:** 7割を超えることが規制対象（風営法施行規則第8条第7号）。
187. **問題文:** **アレンジボール遊技機において、4時間にわたり遊技を連続して行った場合、獲得数が使用数の1.5倍を超える性能を有してはならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第8条第4号。
188. **問題文:** **回胴式遊技機において、役物連続作動装置が一回の作動で遊技メダル300枚を超える獲得性能を有するものは、著しく射幸心をそそるおそれがある。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第8条第9号。
189. **問題文:** **ぱちんこ屋の客室において、営業所外に直接通ずる出入口を除き、客室の出入口に施錠の設備を設けることは、規則で定める技術上の基準に適合しない。**
    *   **正答:** 〇
    *   **根拠:** 客室の出入口に施錠の設備を設けないこと（風営法施行規則第7条第5号）。
190. **問題文:** **遊技の結果がメダルまたはこれに類する物の数量により表示される構造を有する遊技設備は、国家公安委員会規則で定める遊技設備に含まれる。**
    *   **正答:** 〇
    *   **根拠:** スロットマシンその他遊技の結果がメダルその他これに類する物の数量により表示される構造を有する遊技設備は、規則で定める遊技設備である（風営法施行規則第3条第1号）。
191. **問題文:** **ぱちんこ屋の営業所内の照度を計る場合、遊技設備の前面または上面における水平面について計らなければならない。**
    *   **正答:** 〇
    *   **根拠:** 水平面について計るものとする（風営法施行規則第30条）。
192. **問題文:** **営業所の管理者は、苦情の処理に関する帳簿を電磁的方法により記録し、必要に応じ電子計算機その他の機器を用いて直ちに表示されることができるときは、当該記録をもって帳簿の作成に代えることができる。**
    *   **正答:** 〇
    *   **根拠:** 電磁的方法により記録され、直ちに表示されることができるときは、当該記録をもって帳簿に代えることができる（風営法施行規則第29条第1項）。
193. **問題文:** **講習の講師は、遊技機の点検及び取扱い等に関する高度な知識及び技能を有する者に日遊協が委嘱するものとする。**
    *   **正答:** 〇
    *   **根拠:** 講習は必要な知識及び技能について行う（規程第3条）。
194. **問題文:** **偽りその他不正の手段により試験に合格したことは、認定の取消しまたは効力停止処分事由となる。**
    *   **正答:** 〇
    *   **根拠:** 規程第15条第1項第1号 [会話履歴 (詳細記述なし)].
195. **問題文:** **試験中の不正行為があった場合、日遊協は当該受験者を会場から退場させることができる。**
    *   **正答:** 〇
    *   **根拠:** 日遊協は試験を実施し、適切な措置をとる権限がある（規程第4条）[会話履歴 (詳細記述なし)].
196. **問題文:** **遊技機取扱主任者の認定の取消し処分は、規程第11条の第1号から第6号及び第8号に掲げる業務を適正に行わないことが判明したときに行われる。**
    *   **正答:** 〇
    *   **根拠:** 規程第15条第1項第9号 [会話履歴 (詳細記述なし)].
197. **問題文:** **風営法第2条第1項第5号の営業に係る遊技設備のうち、ルーレット台、トランプ及びトランプ台は、国家公安委員会規則で定める遊技設備に含まれない。**
    *   **正答:** ✕
    *   **根拠:** ルーレット台、トランプ及びトランプ台は規則で定める遊技設備に含まれる（風営法施行規則第3条第5号）。
198. **問題文:** **遊技機の認定等を受けない遊技機がある場合の許可・承認に係る手数料の徴収標準は、認定の事務に係る手数料の額を勘案して政令で定める額を標準として、条例を定めなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第43条。
199. **問題文:** **風営法第23条第1項第1号又は第2号の規定に違反し、現金又は有価証券を賞品として提供したり、賞品を買い取ったりした場合、違反行為をした者は1年以下の拘禁刑若しくは100万円以下の罰金に処される。**
    *   **正答:** ✕
    *   **根拠:** 6月以下の拘禁刑若しくは100万円以下の罰金に処される（風営法第53条第3号）。
200. **問題文:** **遊技球等を客に営業所外に持ち出させた場合（風営法第23条第1項第3号）の違反行為に対する罰則は、100万円以下の罰金に処せられる。**
    *   **正答:** ✕
    *   **根拠:** 50万円以下の罰金に処せられる（風営法第55条第4号）。
201. **問題文:** **許可証の交付を受けた者が亡失していた元の許可証を発見または回復したときは、当該発見・回復の日から10日以内に公安委員会に返納しなければならない。**
    *   **正答:** ✕
    *   **根拠:** 遅滞なく返納しなければならない（風営法第10条第3項）。
202. **問題文:** **風営法第4条第1項第6号の規定による許可取消処分に係る聴聞の期日及び場所が公示された日から当該処分をする日までの間に風営法第10条第1項第1号の規定による許可証の返納をした者（風俗営業の廃止について相当な理由がある者を除く。）は、当該返納の日から起算して5年間は許可を受けられない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第4条第1項第7号。
203. **問題文:** **営業の許可申請書には、営業所の構造及び設備の概要のほか、管理者として選任した者の氏名及び住所を記載する必要がある。**
    *   **正答:** 〇
    *   **根拠:** 許可申請書（別記様式第1号）に記載事項あり [風営法施行規則]。
204. **問題文:** **風営法第31条の23において準用する風営法第9条第3項第1号に係る届出書（法人の名称等変更）の提出は、変更があった日から20日以内に行わなければならない。**
    *   **正答:** 〇
    *   **根拠:** 法人の名称、住所、役員の氏名等の変更は、変更があった日から**20日以内**（風営法施行規則第88条第2項）。
205. **問題文:** **風営法第31条の23において準用する風営法第9条第3項第2号に係る届出書の提出は、当該変更が照明設備、音響設備または防音設備に係るものである場合を除き、変更があった日から1月以内に行わなければならない。**
    *   **正答:** 〇
    *   **根拠:** 軽微な変更届出（照明設備等を除く）は変更があった日から**1月以内**（風営法施行規則第88条第2項）。
206. **問題文:** **ぱちんこ遊技機が1時間にわたり連続発射された場合、獲得数が発射数の2.2倍を超える性能を有するものは、著しく射幸心をそそるおそれがある遊技機とみなされる。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第8条第3号。
207. **問題文:** **回胴式遊技機が1,600回遊技を連続して行った場合、獲得数が使用数の1.5倍を超える性能を有しないこととされている。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第8条第4号。
208. **問題文:** **営業所の管理者は、業務の適正な実施を図るため、従業者に対する指導に関する計画を作成し、これに基づき実地に指導し、及びその記録を作成することについて管理しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第38条第1号。
209. **問題文:** **遊技機取扱主任者の業務には、遊技機の増設、交替その他の変更及び遊技機の保守管理に関することが含まれる。**
    *   **正答:** 〇
    *   **根拠:** 規程第11条第3号 [会話履歴 (詳細記述なし)].
210. **問題文:** **営業所の管理者が作成する「苦情の処理に関する帳簿」は、最終記載日から3年間保存しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第28条第2項。
211. **問題文:** **ぱちんこ屋の客室において、営業所外に直接通ずる出入口を除き、客室の出入口に施錠の設備を設けることは、規則で定める技術上の基準に適合しない。**
    *   **正答:** 〇
    *   **根拠:** 客室の出入口に施錠の設備を設けないこと（風営法施行規則第7条第5号）。
212. **問題文:** **風営法第2条第1項第5号の営業の遊技設備のうち、テレビゲーム機は、遊技の結果が記号等で表示される機能を有する場合でも、射幸心をそそるおそれがないことが明らかであれば、規則で定める遊技設備から除外される。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第3条第2号。
213. **問題文:** **ぱちんこ屋の営業所内の照度を計る場合、遊技設備の前面または上面における垂直面について計らなければならない。**
    *   **正答:** ✕
    *   **根拠:** 水平面について計らなければならない（風営法施行規則第30条）。
214. **問題文:** **風営法第2条第1項第1号に掲げる営業（キャバレー等）の客室は、客室の数が一室のみである場合は、客室の床面積に関する基準が適用されない。**
    *   **正答:** 〇
    *   **根拠:** 客室の数が一室のみである場合は、客室の床面積の基準は適用されない（風営法施行規則第7条第1号ただし書）。
215. **問題文:** **風営法第2条第1項第5号に規定される「国家公安委員会規則で定める遊技設備」には、スロットマシン、テレビゲーム機、ルーレット台、トランプ及びトランプ台が含まれる。**
    *   **正答:** 〇
    *   **根拠:** 風営法施行規則第3条各号。
216. **問題文:** **許可証の再交付を受けた者が亡失していた元の許可証を発見または回復したときは、当該発見・回復の日から10日以内に公安委員会に返納しなければならない。**
    *   **正答:** ✕
    *   **根拠:** 遅滞なく返納しなければならない（風営法第10条第3項）。
217. **問題文:** **風営法第7条第6項の規定による許可証の返納は、同項の通知を受けた日から10日以内に、営業所の所在地の所轄警察署長を経由してしなければならない。**
    *   **正答:** 〇
    *   **根拠:** 許可証の返納は、通知を受けた日から10日以内に所轄警察署長を経由して行う（風営法施行規則第18条、法第7条第6項を準用する風営法施行規則第86条）。
218. **問題文:** **遊技機取扱主任者証の記載事項の変更届出は、日遊協ウェブサイトから日遊協に申請しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 実施要領第11条 [会話履歴 (詳細記述なし)].
219. **問題文:** **許可証の再交付申請書には、別記様式第15号の許可証再交付申請書を用いる。**
    *   **正答:** ✕
    *   **根拠:** 別記様式**第5号**の許可証再交付申請書を用いる（風営法施行規則第12条）。
220. **問題文:** **風俗営業者が営業に関し法令に違反した場合において、善良の風俗等を害するおそれがあると認めるときは、公安委員会は当該風俗営業者に対し、善良の風俗若しくは清浄な風俗環境を害する行為又は少年の健全な育成に障害を及ぼす行為を防止するため必要な指示をすることができる。**
    *   **正答:** 〇
    *   **根拠:** 風営法第25条。
221. **問題文:** **風営法第4条第1項第2号ロに規定される、許可の欠格事由となる特定の罪には、刑法第174条（強制わいせつ）や売春防止法第2章の罪が含まれる。**
    *   **正答:** 〇
    *   **根拠:** 欠格事由となる罪には、刑法第174条（強制わいせつ）や売春防止法第2章の罪が含まれる（風営法第4条第1項第2号ロ、ニ）。
222. **問題文:** **風営法第2条第1項第2号に掲げる営業（低照度飲食営業）は、営業所内の照度を10ルクス以下として営むものである。**
    *   **正答:** 〇
    *   **根拠:** 営業所内の照度を10ルクス以下として営むもの（風営法第2条第1項第2号）。
223. **問題文:** **営業所の管理者が作成する「苦情の処理に関する帳簿」には、苦情を申し出た者の氏名及び連絡先、苦情の内容、原因究明の結果、改善措置の4項目が含まれる。**
    *   **正答:** ✕
    *   **根拠:** 苦情に対する弁明の内容、苦情処理を担当した者を含め**5項目**が記載事項である（風営法施行規則第28条第1項）。
224. **問題文:** **営業所の管理者が欠けるに至ったときは、その日から10日間は管理者を選任しなくてもよい。**
    *   **正答:** ✕
    *   **根拠:** 14日間は管理者を選任しておかなくてもよい（風営法第24条第1項ただし書）。
225. **問題文:** **風営法第4条第1項第6号の規定による許可取消処分に係る聴聞の期日及び場所の公示は、聴聞の期日の1週間前までに通知し、公示しなければならない。**
    *   **正答:** 〇
    *   **根拠:** 聴聞の通知は、期日の1週間前までに当事者に通知し、公示しなければならない（風営法第41条第2項）。
226. **問題文:** **遊技機の認定等を受けない遊技機がある場合の許可・承認に係る手数料の徴収標準は、認定の事務に係る手数料の額を勘案して政令で定める額を標準として、条例を定めなければならない。**
    *   **正答:** 〇
    *   **根拠:** 風営法第43条。
227. **問題文:** **風営法第23条第1項第1号又は第2号の規定に違反し、現金又は有価証券を賞品として提供したり、賞品を買い取ったりした場合、違反行為をした者は1年以下の拘禁刑若しくは100万円以下の罰金に処される。**
    *   **正答:** ✕
    *   **根拠:** 6月以下の拘禁刑若しくは100万円以下の罰金に処される（風営法第53条第3号）。
228. **問題文:** **遊技球等を客に営業所外に持ち出させた場合（風営法第23条第1項第3号）の違反行為に対する罰則は、100万円以下の罰金に処せられる。**
    *   **正答:** ✕
    *   **根拠:** 50万円以下の罰金に処せられる（風営法第55条第4号）。
229. **問題文:** **許可証の交付を受けた者が風俗営業を廃止したときは、返納理由書を添付することなく、遅滞なく許可証を公安委員会に返納しなければならない。**
    *   **正答:** ✕
    *   **根拠:** 廃止に伴う許可証の返納には、返納理由書（別記様式第12号）を添付しなければならない（風営法施行規則第23条第2項）[風営法施行規則]。
230. **問題文:** **風営法第4条第1項第6号の規定による許可取消処分に係る聴聞の期日及び場所が公示された日から当該処分をする日までの間に許可証を返納した者（廃止に相当な理由がある者を除く）は、取消しの日から3年間は許可を受けられない。**
    *   **正答:** ✕
    *   **根拠:** 5年間は許可を受けられない（風営法第4条第1項第7号）。
231. 問題文: 遊技機取扱主任者の認定の取消し処分又は効力停止処分に異議がある場合、その処分があったことを知った日の翌日から起算して60日以内に、日遊協に対し異議の申立てをすることができる。 *   正答: 〇 *   根拠: 規程第16条第1項。
232. 問題文: 遊技機取扱主任者の所在が不明であり、認定取消し又は効力停止処分に関する事実を確認できない場合、日遊協が連絡先を通知すべき旨を公告し、その公告の日から60日以上当該通知がないときは、当該事実が判明したものとして処分をすることができる。 *   正答: 〇 *   根拠: 規程第15条第2項。
233. 問題文: 取扱主任者証の交付を受けた者が、遊技機取扱主任者の認定が取り消されたとき、主任者証が失効したとき、または再交付を受けた後で亡失した旧証を発見したときは、本人において確実に廃棄する場合を除き、速やかに日遊協に返納しなければならない。 *   正答: 〇 *   根拠: 規程第17条第1号、第2号、第3号（ただし第1号は返納が必須）。
234. 問題文: 取扱主任者証の有効期間の更新特例において、病気その他やむを得ない理由で更新時試験を受けることが困難である者は、その事由を付して申請し、当該事由が止んだ日から起算して6月以内に実施される更新時試験を受けることができる。 *   正答: 〇 *   根拠: 規程第10条第1項。
II. 風俗営業の一般規制と義務（風営法施行規則）
235. 問題文: 風俗営業者は、深夜における客の迷惑行為を防止するための措置が適切に講じられるようにするため、当該措置について、従業員に対する教育を行い、又は営業所の管理者に当該教育を行わせなければならない。 *   正答: 〇 *   根拠: 風営法施行規則第27条第2項。
236. 問題文: 風営法第13条第4項に規定する苦情の処理に関する帳簿には、苦情を申し出た者の氏名及び連絡先、原因究明の結果、苦情に対する弁明の内容、改善措置、苦情処理を担当した者のすべてを記載する必要がある。 *   正答: 〇 *   根拠: 風営法施行規則第28条第1項（第1号〜第5号）。
237. 問題文: 苦情の処理に関する帳簿の記載事項を電磁的方法により記録する場合、国家公安委員会が定める基準を確保するよう努めなければならない。 *   正答: 〇 *   根拠: 風営法施行規則第29条第2項。
238. 問題文: 風営法第14条に基づき営業所内の照度を測定する場合、その測定は、風俗営業の種別に応じた営業所の部分における水平面について計るものとする。 *   正答: 〇 *   根拠: 風営法施行規則第30条。
239. 問題文: 法第7条第1項に基づく相続承認申請書には、申請者に係る府令第1条第4号に掲げる書類、申請者と被相続人との続柄を証明する書面、および申請者以外に相続人がいる場合はその同意書を添付しなければならない。 *   正答: 〇 *   根拠: 風営法施行規則第13条第2項（第3号、第4号、第5号）。
240. 問題文: 法第7条の2第1項に基づく法人の合併承認申請は、合併する法人の連名により、別記様式第7号の合併承認申請書を提出しなければならない。 *   正答: 〇 *   根拠: 風営法施行規則第14条第1項、第2項（別記様式第7号）。
III. 特定遊興飲食店営業および変更届出の細目（風営法施行規則）
241. 問題文: 特定遊興飲食店営業者が法第31条の23で準用する法第9条第3項第1号に係る変更届出をする際、当該変更が法人の名称、住所、代表者の氏名又は役員の氏名若しくは住所に係るものである場合は、変更があった日から20日以内に届出をしなければならない。 *   正答: 〇 *   根拠: 風営法施行規則第88条第2項。
242. 問題文: 特定遊興飲食店営業者が法第31条の23で準用する法第9条第3項第2号（軽微な変更）に係る届出をする場合、当該変更が照明設備、音響設備または防音設備に係るものであるときは、変更があった日から10日以内に届出をしなければならない。 *   正答: 〇 *   根拠: 風営法施行規則第88条第2項（当該変更が照明設備、音響設備又は防音設備に係るものである場合にあっては、十日以内）。
243. 問題文: 法第31条の23において準用する法第9条第5項の規定による特例特定遊興飲食店営業者に係る変更届出書を提出する場合、法人の名称変更や設備変更等の軽微な変更の区分に関わらず、変更があった日から10日以内に届出をしなければならないと読み替えられている。 *   正答: 〇 *   根拠: 風営法施行規則第89条（前条第2項中「十日（...）以内」とあるのは、「十日以内」と読み替えるものとする。）。
IV. 実施要領に基づく手続きの細目（実施要領）
244. 問題文: 受験者の不正行為等が事後に判明したとき、日遊協は速やかに認定を取り消し、当該遊技機取扱主任者に対し、別記様式第3号の遊技機取扱主任者の認定の取消し通知書により通知するものとする。 *   正答: 〇 *   根拠: 実施要領第9条第2項。
245. 問題文: 異議申立てにより日遊協が処分を取り消し、又は変更したときは、当該処分を受けた者には別記様式第6号、関係団体には別記様式第7号の異議申立てに対する通知書により通知するものとする。 *   正答: 〇 *   根拠: 実施要領第14条。
246. 問題文: 講習、試験、再交付の申請、または記載事項の変更の届出をしようとする者は、規程第18条に定められた手数料を、日遊協が指定する納付方法により納付しなければならない。 *   正答: 〇 *   根拠: 実施要領第15条。
247. 問題文: 風俗営業者が、営業に関し、公安委員会の指示又は営業の停止の命令の処分を受けた場合、当該処分の内容及び理由について、速やかにその所轄庁に通知しなければならない。 *   正答: ✕ *   根拠: 公安委員会が営業の停止等を命じたとき（法第26条第2項、法第30条第3項等）、公安委員会が速やかに当該営業の所轄庁に処分の内容及び理由を通知しなければならない（風営法第42条）。営業者に通知義務はない。
248. 問題文: 風俗営業の許可を受けた者が、無許可で風俗営業を営んだとき（法第3条第1項の違反）は、当該違反行為をした者は、2年以下の拘禁刑若しくは200万円以下の罰金に処される。 *   正答: ✕ *   根拠: 法第3条第1項の規定に違反して無許可営業を営んだときは、5年以下の拘禁刑若しくは1,000万円以下の罰金に処し、又はこれを併科する（風営法第49条第1項第1号）。
249. 問題文: 許可申請書（法第5条第1項）又はその添付書類であって虚偽の記載のあるものを提出した風俗営業者は、100万円以下の罰金に処される。 *   正答: ✕ *   根拠: 許可申請書又は添付書類に虚偽の記載のあるものを提出した者は、50万円以下の罰金に処される（風営法第55条第1号）。
250. 問題文: 法第23条第1項第3号（遊技球等の営業所外への持ち出し禁止）または第4号（保管書面の発行禁止）の規定に違反した者は、100万円以下の罰金に処される。 *   正答: ✕ *   根拠: 法第23条第1項第3号又は第4号に違反した者は、50万円以下の罰金に処される（風営法第55条第4号）。
251. 問題文: 風俗営業者が管理者を選任する義務（法第24条第1項）に違反したとき、当該違反行為をした者は、30万円以下の罰金に処される。 *   正答: ✕ *   根拠: 法第24条第1項の規定に違反した者は、50万円以下の罰金に処される（風営法第55条第5号）。
252. 問題文: 公安委員会は、都道府県協会の財産の状況又はその事業の運営に関し改善が必要であると認めるときは、都道府県協会に対し、その改善に必要な措置を採るべきことを命ずることができる。 *   正答: 〇 *   根拠: 風営法第39条第3項。
II. 風営法施行規則における詳細な技術基準および定義
253. 問題文: 風営法第2条第1項第5号に規定される「国家公安委員会規則で定める遊技設備」には、遊技の結果が数字、文字その他の記号又は物品により表示される遊技の用に供する遊技設備（人の身体の力を表示する遊技の用に供するものを除く）が含まれる。 *   正答: 〇 *   根拠: 風営法施行規則第3条第4号。
254. 問題文: 風営法第4条第1項第3号（暴力的不法行為を行うおそれがある者）における国家公安委員会規則で定める行為には、刑法第199条（殺人罪）や第220条（逮捕及び監禁罪）に規定する罪に当たる行為が含まれる。 *   正答: 〇 *   根拠: 風営法施行規則第6条第2号（殺人罪：第199条、逮捕及び監禁罪：第220条〜第223条）に規定される行為は、暴力的不法行為に含まれる。
255. 問題文: 風営法第2条第1項第3号に掲げる営業（広さ5㎡以下の客席を設ける営業）の客室の技術上の基準において、客室内の照度は、客が利用する水平面において5ルクス以下とならないように維持される構造又は設備を有すること。 *   正答: ✕ *   根拠: 法第2条第1項第3号に掲げる営業の客室照度は、10ルクス以下とならないように維持される必要がある（風営法施行規則第7条第4号）。（※5ルクス以下とならないのは第2号営業である。）
256. 問題文: 特定遊興飲食店営業の営業所の技術上の基準（規則第75条）において、営業所が設けられる階の直上階に屋上がある場合、その屋上の当該営業所の直上の部分をホテル等営業者または風俗営業者などが管理する必要がある。 *   正答: 〇 *   根拠: ホテル等内適合営業所の基準として、直上階（最上階の場合は屋上）の直上の部分をホテル等営業者等が管理することとされている（風営法施行規則第76条第1号）。
257. 問題文: 風俗営業者の団体等が成立の日から30日以内に公安委員会に届け出なければならない事項には、名称及び事務所の所在地が含まれる。 *   正答: 〇 *   根拠: 風俗営業者が組織する団体は、その成立の日から30日以内に、名称、事務所の所在地その他の内閣府令で定める事項を届け出なければならない（風営法第44条第1項）。
III. 特定遊興飲食店営業（特遊営）に関する準用規定の細目
258. 問題文: 特定遊興飲食店営業者が、許可証の再交付を受けようとする場合、別記様式第15号の認定証再交付申請書を提出しなければならない。 *   正答: ✕ *   根拠: 特遊営者が許可証の再交付を受けようとする場合、法第31条の23で準用する法第5条第4項に基づき、第12条の規定が準用される。再交付申請書の様式は、特遊営の認定証再交付申請書（別記様式第15号）と読み替えられている（風営法施行規則第94条第3項）。（ただし、ここで問われているのは「許可証」ではなく、「認定証」の再交付申請の読み替えであるため、問題文の主語が許可証申請のままでは誤りとなる。特遊営の許可証再交付申請は別記様式第5号が準用される（風営法施行規則第80条、第12条））。 *   （※注：設問の意図を汲み、特遊営の「認定証」の再交付申請手続きに関する条文を根拠としました。許可証の再交付申請様式は別記様式第5号です。）
259. 問題文: 特定遊興飲食店営業に係る営業所内の照度を測定する場合、客席に食卓があるときは、当該設備の上面における水平面について計るものとする。 *   正答: 〇 *   根拠: 食卓その他の飲食物を置く設備がある場合、当該設備の上面及び当該上面の高さにおける客の通常利用する部分における水平面について計る（風営法施行規則第95条第1号）。
260. 問題文: 特定遊興飲食店営業者が法第31条の23で準用する法第9条第5項に基づき、軽微な構造又は設備の変更をした場合、当該変更があった日から1月以内に届出をすれば足りる。 *   正答: ✕ *   根拠: 特例特定遊興飲食店営業者の変更届出については、法第31条の23で準用する法第9条第5項により、届出期限に関する細目が**「10日以内」**と読み替えられる（風営法施行規則第89条）。
261. 問題文: 深夜において飲食店営業を営む者が、営業所内の照度を測定する場合、客席に椅子があるときは、椅子の座面及び当該座面の高さにおける客の通常利用する部分における水平面について計るものとする。 *   正答: 〇 *   根拠: 深夜における飲食店営業の照度測定方法（風営法施行規則第100条第2号イ）。
262. 問題文: 深夜において飲食店営業を営む者が備える従業者名簿について、その従業者が退職した日から起算して3年を経過する日まで備えておかなければならない。 *   正答: 〇 *   根拠: 従業者名簿は、従業者が退職した日から起算して3年を経過する日まで備えておかなければならない（風営法施行規則第106条）。
263. 問題文: 風俗営業を営もうとする者は、風俗営業の種別（法第2条第1項各号に規定する種別）に応じて、営業所ごとに、当該営業所の所在地を管轄する都道府県公安委員会の許可を受けなければならない。 *   正答: 〇 *   根拠: 風俗営業を営む者は、風俗営業の種別に応じて営業所ごとに、所在地を管轄する公安委員会の許可を受けなければならない（風営法第3条第1項）。
264. 問題文: 同一の風俗営業者が複数の営業所を営む場合、許可は一度の申請で一括して受けることができる。 *   正答: ✕ *   根拠: 風俗営業の許可は「営業所ごと」に受けなければならない（風営法第3条第1項）。
